IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
36865;22-04-1972;Gerente;Soltero;Universitario;No;1130000;Si;No;Celular;4;No
36866;22-04-1977;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;Si;No;Celular;0;No
36867;22-04-1977;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;No;No;Celular;0;No
36868;22-04-1976;Trabajador Dependiente;Casado;Universitario;No;604000;Si;No;Celular;2;No
36869;22-04-1974;Trabajador Dependiente;Soltero;Universitario;No;579000;Si;Si;Celular;15;No
36870;22-04-1973;Técnico;Casado;Técnico Profesional;No;310000;Si;No;Celular;2;No
36871;22-04-1976;Obrero;Casado;Enseñanza Básica;No;55000;Si;Si;Celular;0;No
36872;22-04-1976;Trabajador Dependiente;Casado;Universitario;No;505000;Si;No;Celular;2;No
36873;22-04-1977;Técnico;Casado;Técnico Profesional;No;0;Si;No;Celular;0;No
36874;22-04-1980;Trabajador Dependiente;Soltero;Enseñanza Media;Si;-21000;No;Si;Celular;0;No
36875;22-04-1977;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;Si;No;Celular;0;No
36876;22-04-1974;Obrero;Casado;Enseñanza Básica;No;3000;No;Si;Fono Particular;0;No
36877;22-04-1969;Empresario;Casado;Universitario;No;5156000;Si;No;Celular;0;No
36878;22-04-1973;Gerente;Soltero;Universitario;No;949000;Si;No;Celular;0;No
36879;22-04-1976;Técnico;Casado;Técnico Profesional;No;19000;Si;No;Celular;0;No
36880;22-04-1974;Empresario;Divorciado;Universitario;No;1767000;No;No;Fono Particular;0;No
36881;22-04-1977;Gerente;Casado;Universitario;No;1215000;No;No;Celular;0;No
36882;22-04-1969;Trabajador Dependiente;Casado;Universitario;No;395000;No;No;Celular;0;No
36883;22-04-1971;Trabajador Dependiente;Soltero;Técnico Profesional;No;10122000;Si;No;Celular;0;No
36884;22-04-1980;Obrero;Casado;Enseñanza Media;Si;-723000;Si;No;Celular;0;No
36885;22-04-1970;Gerente;Casado;Universitario;No;430000;Si;No;Celular;0;No
36886;22-04-1981;Obrero;Soltero;Enseñanza Media;Si;-535000;Si;No;Celular;0;No
36887;22-04-1977;Trabajador Dependiente;Casado;Universitario;No;0;Si;Si;Celular;0;No
36888;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;0;Si;No;Celular;0;No
36889;22-04-1969;Trabajador Independiente;Casado;Universitario;No;170000;No;Si;Celular;0;No
36890;22-04-1969;Gerente;Casado;Universitario;No;512000;Si;No;Celular;0;No
36891;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;2916000;No;No;Celular;0;No
36892;22-04-1973;Gerente;Casado;Universitario;No;2344000;Si;No;Celular;0;No
36893;22-04-1973;Gerente;Soltero;Universitario;No;2227000;No;No;Celular;0;No
36894;22-04-1972;Gerente;Soltero;Universitario;No;10112000;Si;No;Celular;0;No
36895;22-04-1976;Trabajador Dependiente;Casado;Universitario;No;3322000;Si;No;Celular;0;No
36896;22-04-1977;Trabajador Independiente;Casado;Universitario;No;414000;No;No;Celular;0;No
36897;22-04-1971;Técnico;Soltero;Técnico Profesional;No;105000;No;No;Celular;0;No
36898;22-04-1970;Gerente;Casado;Universitario;No;29230000;No;No;Celular;0;No
36899;22-04-1970;Trabajador Dependiente;Soltero;Universitario;No;1051000;No;No;Celular;0;No
36900;22-04-1972;Técnico;Casado;Técnico Profesional;No;518000;Si;No;Celular;0;No
36901;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
36902;22-04-1971;Gerente;Casado;Universitario;No;2652000;No;No;Celular;0;No
36903;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
36904;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
36905;22-04-1969;Trabajador Dependiente;Casado;Universitario;No;1385000;No;No;Celular;0;No
36906;22-04-1972;Trabajador Dependiente;Soltero;Universitario;No;4028000;No;Si;Celular;0;No
36907;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
36908;22-04-1977;Trabajador Independiente;Casado;Universitario;No;0;Si;No;Celular;0;No
36909;22-04-1970;Trabajador Dependiente;Soltero;Universitario;No;34000;No;No;Celular;0;No
36910;22-04-1984;Técnico;Soltero;Técnico Profesional;Si;-466000;No;No;Celular;0;No
36911;22-04-1969;Empresario;Soltero;Universitario;No;566000;Si;No;Celular;0;No
36912;22-04-1984;Obrero;Soltero;Enseñanza Media;Si;-340000;Si;No;Celular;0;No
36913;22-04-1977;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
36914;22-04-1974;Gerente;Casado;Universitario;No;1839000;Si;No;Celular;0;No
36915;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;798000;No;No;Fono Particular;0;No
36916;22-04-1969;Técnico;Soltero;Técnico Profesional;No;17000;No;No;Celular;0;No
36917;22-04-1975;Trabajador Dependiente;Soltero;Universitario;No;29000;No;No;Celular;0;No
36918;22-04-1983;Trabajador Dependiente;Casado;Enseñanza Media;Si;-51000;No;Si;Celular;0;No
36919;22-04-1976;Trabajador Dependiente;Soltero;Universitario;No;1000;No;No;Celular;0;No
36920;22-04-1972;Gerente;Casado;Universitario;No;392000;No;No;Celular;0;No
36921;22-04-1973;Trabajador Dependiente;Casado;Universitario;No;7744000;No;No;Celular;0;No
36922;22-04-1970;Técnico;Soltero;Técnico Profesional;No;25000;No;No;Celular;0;No
36923;22-04-1972;Trabajador Dependiente;Casado;Universitario;No;734000;No;No;Celular;0;No
36924;22-04-1970;Trabajador Independiente;Casado;Universitario;No;3220000;No;No;Celular;0;No
36925;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
36926;22-04-1975;Técnico;Soltero;Técnico Profesional;No;218000;No;No;Celular;0;No
36927;22-04-1977;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
36928;22-04-1983;Empresario;Casado;Universitario;No;-231000;Si;No;Celular;0;No
36929;22-04-1974;Trabajador Dependiente;Soltero;Universitario;No;7005000;No;No;Celular;0;No
36930;22-04-1976;Técnico;Soltero;Técnico Profesional;No;244000;No;No;Celular;0;No
36931;22-04-1972;Empresario;Soltero;Universitario;No;95000;No;No;Celular;0;No
36932;22-04-1973;Trabajador Dependiente;Casado;Universitario;No;166000;No;No;Celular;0;No
36933;22-04-1972;Técnico;Soltero;Técnico Profesional;No;23000;No;No;Celular;0;No
36934;22-04-1977;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
36935;22-04-1976;Técnico;Soltero;Técnico Profesional;No;19000;No;No;Fono Particular;0;No
36936;22-04-1977;Obrero;Soltero;Enseñanza Media;No;-27000;No;No;Celular;0;No
36937;22-04-1969;Técnico;Casado;Técnico Profesional;No;134000;No;Si;Emailing;0;No
36938;22-04-1979;Trabajador Dependiente;Soltero;Enseñanza Media;No;-182000;Si;No;Celular;0;No
36939;22-04-1975;Trabajador Dependiente;Soltero;Enseñanza Media;No;92000;Si;No;Celular;0;No
36940;22-04-1975;Técnico;Casado;Técnico Profesional;No;11000;No;No;Celular;0;No
36941;22-04-1981;Técnico;Divorciado;Técnico Profesional;No;-175000;No;No;Fono Particular;0;No
36942;22-04-1977;Técnico;Casado;Técnico Profesional;No;522000;Si;Si;Celular;0;No
36943;22-04-1970;Técnico;Casado;Técnico Profesional;No;313000;Si;No;Celular;0;No
36944;22-04-1971;Técnico;Divorciado;Técnico Profesional;No;24000;No;Si;Celular;0;No
36945;22-04-1976;Técnico;Soltero;Técnico Profesional;No;46000;No;No;Celular;0;No
36946;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;36000;No;No;Celular;0;No
36947;22-04-1969;Gerente;Casado;Universitario;No;917000;Si;No;Celular;0;No
36948;22-04-1973;Técnico;Casado;Técnico Profesional;No;526000;No;No;Celular;0;No
36949;22-04-1976;Gerente;Soltero;Universitario;No;730000;No;No;Celular;0;No
36950;22-04-1977;Técnico;Divorciado;Técnico Profesional;No;0;No;No;Celular;0;No
36951;22-04-1973;Trabajador Dependiente;Casado;Universitario;No;229000;No;No;Fono Particular;0;No
36952;22-04-1975;Trabajador Independiente;Casado;Enseñanza Media;No;731000;No;Si;Celular;0;No
36953;22-04-1982;Trabajador Dependiente;Casado;Universitario;Si;-329000;Si;No;Celular;0;No
36954;22-04-1969;Trabajador Dependiente;Soltero;Universitario;No;485000;No;Si;Celular;0;No
36955;22-04-1973;Trabajador Dependiente;Soltero;Enseñanza Media;Si;4000;Si;Si;Celular;0;No
36956;22-04-1969;Obrero;Casado;Enseñanza Media;No;152000;Si;Si;Celular;0;No
36957;22-04-1976;Técnico;Soltero;Técnico Profesional;No;208000;No;No;Celular;0;No
36958;22-04-1977;Trabajador Dependiente;Divorciado;Universitario;No;297000;No;No;Celular;0;No
36959;22-04-1973;Gerente;Soltero;Universitario;No;1858000;No;No;Celular;0;Si
36960;22-04-1973;Gerente;Soltero;Universitario;No;391000;Si;No;Celular;0;No
36961;22-04-1977;Técnico;Soltero;Técnico Profesional;No;36000;No;No;Celular;0;No
36962;22-04-1975;Gerente;Soltero;Universitario;No;1289000;Si;No;Celular;0;No
36963;22-04-1975;Empresario;Divorciado;Universitario;No;2000;No;Si;Celular;0;No
36964;22-04-1979;Trabajador Dependiente;Soltero;Enseñanza Media;Si;-407000;No;Si;Celular;0;No
36965;22-04-1979;Obrero;Soltero;Enseñanza Media;No;-2000;No;Si;Celular;0;No
36966;22-04-1973;Trabajador Dependiente;Casado;Universitario;No;256000;Si;No;Celular;0;No
36967;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;726000;No;No;Celular;0;Si
36968;22-04-1969;Trabajador Dependiente;Soltero;Universitario;No;296000;No;Si;Celular;0;No
36969;22-04-1977;Trabajador Dependiente;Casado;Universitario;Si;-513000;No;Si;Celular;0;No
36970;22-04-1972;Trabajador Dependiente;Soltero;Universitario;No;383000;No;Si;Celular;0;No
36971;22-04-1972;Gerente;Soltero;Universitario;No;1598000;Si;No;Celular;0;No
36972;22-04-1977;Técnico;Soltero;Técnico Profesional;No;9000;No;No;Celular;0;No
36973;22-04-1969;Trabajador Dependiente;Soltero;Enseñanza Media;No;8000;No;No;Celular;0;No
36974;22-04-1984;Trabajador Dependiente;Casado;Enseñanza Básica;Si;-367000;Si;Si;Fono Particular;0;No
36975;22-04-1973;Obrero;Casado;Enseñanza Básica;No;76000;No;Si;Fono Particular;0;No
36976;22-04-1976;Obrero;Soltero;Enseñanza Media;No;1000;No;Si;Celular;0;No
36977;22-04-1970;Técnico;Soltero;Técnico Profesional;No;475000;No;No;Celular;0;No
36978;22-04-1977;Técnico;Soltero;Técnico Profesional;No;0;No;No;Celular;0;No
36979;22-04-1975;Trabajador Dependiente;Soltero;Enseñanza Media;No;119000;No;No;Celular;0;No
36980;22-04-1983;Trabajador Dependiente;Casado;Enseñanza Básica;Si;-6000;No;Si;Fono Particular;0;No
36981;22-04-1970;Obrero;Soltero;Enseñanza Media;No;16000;No;No;Celular;0;No
36982;22-04-1971;Trabajador Dependiente;Soltero;Enseñanza Media;No;78000;Si;Si;Celular;0;No
36983;22-04-1973;Técnico;Soltero;Técnico Profesional;No;49000;Si;No;Celular;0;No
36984;22-04-1970;Gerente;Soltero;Universitario;No;745000;No;No;Celular;0;No
36985;22-04-1973;Gerente;Casado;Universitario;No;4720000;Si;No;Celular;0;No
36986;22-04-1977;Empresario;Soltero;Universitario;Si;-405000;Si;Si;Celular;0;No
36987;22-04-1973;Técnico;Soltero;Técnico Profesional;No;391000;No;No;Celular;0;No
36988;22-04-1974;Gerente;Soltero;Universitario;No;363000;No;No;Celular;0;No
36989;22-04-1969;Trabajador Dependiente;Soltero;Universitario;No;170000;Si;Si;Celular;0;No
36990;22-04-1974;Trabajador Dependiente;Casado;Universitario;No;156000;No;No;Celular;0;No
36991;22-04-1973;Técnico;Soltero;Técnico Profesional;No;4000;No;No;Celular;0;No
36992;22-04-1972;Gerente;Soltero;Universitario;No;6413000;No;No;Celular;0;No
36993;22-04-1982;Técnico;Casado;Técnico Profesional;Si;-302000;No;No;Celular;0;No
36994;22-04-1977;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
36995;22-04-1977;Gerente;Soltero;Universitario;No;1494000;No;No;Celular;0;No
36996;22-04-1977;Gerente;Casado;Universitario;No;1224000;Si;Si;Celular;0;Si
36997;22-04-1969;Trabajador Independiente;Casado;Enseñanza Media;No;296000;Si;Si;Celular;0;No
36998;22-04-1982;Obrero;Soltero;Enseñanza Media;Si;-806000;Si;Si;Celular;0;No
36999;22-04-1977;Trabajador Dependiente;Casado;Universitario;No;6525000;Si;No;Celular;0;No
37000;22-04-1977;Técnico;Casado;Técnico Profesional;No;162000;Si;No;Celular;0;No
37001;22-04-1977;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;Si;No;Celular;0;No
37002;22-04-1971;Obrero;Casado;Enseñanza Básica;No;33000;Si;No;Celular;0;No
37003;22-04-1976;Obrero;Casado;Enseñanza Media;No;10000;Si;Si;Celular;0;No
37004;22-04-1974;Trabajador Dependiente;Casado;Enseñanza Media;No;12000;Si;No;Celular;0;No
37005;22-04-1972;Gerente;Soltero;Universitario;No;617000;No;No;Celular;2;Si
37006;22-04-1971;Trabajador Dependiente;Casado;Enseñanza Media;No;6000;No;No;Celular;0;No
37007;22-04-1971;Trabajador Dependiente;Casado;Universitario;No;447000;No;No;Celular;3;Si
37008;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;582000;Si;No;Celular;0;Si
37009;22-04-1975;Trabajador Dependiente;Casado;Universitario;No;1766000;No;Si;Celular;0;Si
37010;22-04-1975;Trabajador Dependiente;Casado;Universitario;No;389000;Si;No;Celular;0;No
37011;22-04-1971;Gerente;Soltero;Universitario;No;924000;No;No;Celular;1;Si
37012;22-04-1974;Trabajador Dependiente;Soltero;Universitario;No;516000;No;No;Celular;0;No
37013;22-04-1971;Trabajador Dependiente;Casado;Universitario;No;1644000;No;No;Celular;0;No
37014;22-04-1975;Gerente;Soltero;Universitario;No;623000;No;No;Celular;0;No
37015;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;882000;No;No;Celular;0;Si
37016;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;216000;No;No;Celular;0;No
37017;22-04-1976;Trabajador Dependiente;Soltero;Universitario;No;64000;No;No;Celular;0;No
37018;22-04-1976;Técnico;Soltero;Técnico Profesional;No;253000;No;No;Celular;0;No
37019;22-04-1971;Trabajador Dependiente;Casado;Universitario;No;330000;No;No;Celular;2;No
37020;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;2544000;No;No;Celular;2;Si
37021;22-04-1976;Gerente;Casado;Universitario;No;460000;Si;No;Emailing;0;No
37022;22-04-1976;Trabajador Dependiente;Soltero;Enseñanza Básica;No;2017000;Si;No;Celular;5;No
37023;22-04-1973;Trabajador Independiente;Soltero;Universitario;No;283000;No;No;Celular;1;No
37024;22-04-1972;Trabajador Dependiente;Soltero;Universitario;No;302000;No;No;Celular;3;No
37025;22-04-1976;Trabajador Dependiente;Soltero;Universitario;No;523000;No;Si;Celular;5;No
37026;22-04-1977;Gerente;Soltero;Universitario;No;522000;No;No;Fono Particular;0;No
37027;22-04-1969;Gerente;Soltero;Universitario;No;4319000;Si;No;Celular;5;No
37028;22-04-1969;Gerente;Soltero;Universitario;No;9629000;No;No;Celular;4;No
37029;22-04-1973;Obrero;Soltero;Enseñanza Media;No;4000;No;No;Celular;3;No
37030;22-04-1972;Trabajador Dependiente;Casado;Universitario;No;1229000;No;No;Celular;0;Si
37031;22-04-1973;Gerente;Soltero;Universitario;No;3289000;No;No;Celular;1;No
37032;22-04-1972;Gerente;Soltero;Universitario;No;725000;Si;No;Celular;1;No
37033;22-04-1977;Trabajador Dependiente;Soltero;Enseñanza Media;No;81000;Si;No;Celular;11;No
37034;22-04-1976;Gerente;Casado;Universitario;No;3160000;Si;No;Celular;0;Si
37035;22-04-1976;Trabajador Dependiente;Divorciado;Universitario;No;2980000;No;No;Celular;2;No
37036;22-04-1976;Trabajador Dependiente;Soltero;Enseñanza Básica;No;26965000;No;No;Celular;0;Si
37037;22-04-1972;Trabajador Dependiente;Soltero;Universitario;No;410000;No;No;Celular;0;Si
37038;22-04-1975;Gerente;Soltero;Universitario;No;533000;No;No;Fono Particular;10;Si
37039;22-04-1976;Obrero;Casado;Enseñanza Media;No;136000;No;No;Celular;1;No
37040;22-04-1973;Trabajador Dependiente;Soltero;Universitario;No;1282000;No;No;Celular;2;No
37041;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;411000;No;No;Celular;1;No
37042;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;2616000;No;No;Celular;2;Si
37043;22-04-1975;Gerente;Soltero;Universitario;No;515000;No;No;Celular;0;Si
37044;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;846000;No;No;Celular;2;Si
37045;22-04-1977;Técnico;Soltero;Técnico Profesional;No;90000;No;Si;Emailing;0;No
37046;22-04-1971;Gerente;Casado;Universitario;No;1032000;No;No;Celular;0;Si
37047;22-04-1971;Trabajador Dependiente;Casado;Enseñanza Media;No;132000;No;No;Celular;1;No
37048;22-04-1972;Trabajador Dependiente;Soltero;Universitario;No;2093000;No;No;Celular;0;No
37049;22-04-1973;Trabajador Dependiente;Soltero;Universitario;No;202000;Si;No;Celular;1;No
37050;22-04-1976;Trabajador Dependiente;Soltero;Universitario;No;307000;No;No;Celular;2;No
37051;22-04-1977;Trabajador Dependiente;Casado;Universitario;No;10287000;Si;No;Celular;0;No
37052;22-04-1977;Trabajador Independiente;Soltero;Universitario;No;8460000;No;No;Celular;0;No
37053;22-04-1971;Técnico;Soltero;Técnico Profesional;No;438000;Si;No;Celular;2;No
37054;22-04-1973;Técnico;Casado;Técnico Profesional;No;40000;Si;No;Celular;0;No
37055;22-04-1974;Trabajador Dependiente;Casado;Universitario;No;1515000;Si;No;Celular;0;No
37056;22-04-1969;Trabajador Dependiente;Casado;Universitario;No;782000;Si;No;Celular;0;No
37057;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;1887000;No;Si;Celular;1;No
37058;22-04-1973;Trabajador Dependiente;Casado;Universitario;No;11839000;Si;Si;Celular;0;No
37059;22-04-1975;Trabajador Dependiente;Soltero;Universitario;No;2369000;Si;Si;Celular;0;No
37060;22-04-1973;Trabajador Independiente;Soltero;Enseñanza Media;No;148000;Si;Si;Celular;0;No
37061;22-04-1969;Gerente;Casado;Universitario;No;6290000;No;No;Celular;0;No
37062;22-04-1978;Trabajador Dependiente;Soltero;Universitario;No;-208000;Si;Si;Celular;0;No
37063;22-04-1977;Trabajador Dependiente;Soltero;Universitario;No;297000;Si;No;Celular;0;No
37064;22-04-1973;Trabajador Dependiente;Soltero;Universitario;No;13711000;Si;No;Celular;0;Si
37065;22-04-1975;Trabajador Dependiente;Casado;Universitario;No;389000;Si;No;Celular;0;No
37066;22-04-1982;Trabajador Dependiente;Casado;Enseñanza Básica;No;-212000;No;Si;Celular;0;No
37067;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;6981000;Si;No;Celular;0;No
37068;22-04-1970;Empresario;Casado;Universitario;No;5191000;No;No;Celular;0;No
37069;22-04-1976;Trabajador Dependiente;Casado;Universitario;No;3052000;Si;Si;Celular;2;No
37070;22-04-1971;Trabajador Dependiente;Casado;Universitario;No;1167000;Si;Si;Celular;0;No
37071;22-04-1974;Trabajador Dependiente;Casado;Enseñanza Básica;No;3837000;No;No;Celular;0;No
37072;22-04-1970;Trabajador Dependiente;Soltero;Universitario;No;1987000;Si;No;Fono Particular;0;No
37073;22-04-1972;Trabajador Dependiente;Soltero;Enseñanza Media;No;131000;Si;No;Celular;0;No
37074;22-04-1973;Trabajador Dependiente;Divorciado;Universitario;No;15187000;No;No;Celular;0;No
37075;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;816000;No;No;Celular;0;No
37076;22-04-1972;Trabajador Dependiente;Soltero;Universitario;No;365000;No;No;Celular;0;No
37077;22-04-1974;Gerente;Soltero;Universitario;No;5205000;No;No;Celular;0;Si
37078;22-04-1969;Trabajador Dependiente;Casado;Universitario;No;242000;Si;No;Celular;0;No
37079;22-04-1977;Técnico;Soltero;Técnico Profesional;No;252000;No;No;Celular;0;No
37080;22-04-1969;Empresario;Soltero;Universitario;No;206000;No;No;Celular;0;No
37081;22-04-1974;Trabajador Dependiente;Soltero;Universitario;No;1776000;No;No;Celular;1;Si
37082;22-04-1971;Trabajador Dependiente;Soltero;Universitario;No;969000;No;No;Celular;0;No
37083;22-04-1970;Trabajador Dependiente;Casado;Universitario;No;14533000;No;No;Celular;0;Si
37084;22-04-1977;Técnico;Soltero;Técnico Profesional;No;18000;No;No;Celular;0;No
37085;22-04-1973;Gerente;Soltero;Universitario;No;2983000;Si;No;Celular;0;No
37086;22-04-1969;Gerente;Soltero;Universitario;No;9629000;No;No;Celular;0;No
37087;22-04-1977;Trabajador Dependiente;Casado;Universitario;No;873000;Si;No;Celular;4;No
